"url","abstract","short_abstract","T5","BART","BART-CNN","abs","choice"
"Bandiera_della_Bielorussia","L'attuale bandiera bielorussa è stata adottata il 7 giugno 1995 in seguito a un contestato referendum indetto dal Presidente Aleksandr Lukašenko in sostituzione di un disegno precedente che era stato utilizzato fin dall'indipendenza dall'Unione Sovietica.","L'attuale bandiera bielorussa è stata adottata il 7 giugno 1995 in seguito a un contestato referendum indetto dal presidente Aljaksandr Lukašėnka in sostituzione di un disegno precedente che era stato utilizzato fin dall'indipendenza dall'Unione Sovietica.","l'attuale bandiera bielorussa è stata adottata il 7 giugno 1995 in seguito a un contestato referendum indetto dal Presidente Aleksandr Luka<unk>enko in sostituzione di un disegno precedente che era stato utilizzato fin dall'indipendenza dall'Unione Soviet","L'attuale bandiera bielorussa è stata adottata il 7 giugno 1995 in seguito a un contestato referendum indetto dal Presidente Aleksandr Lukašenko in sostituzione di un disegno precedente che era stato utilizzato fin dall'indipendenza dall'Unione Sovietica.","L'attuale bandiera bielorussa è stata adottata il 7 giugno 1995 in seguito a un contestato referendum indetto dal Presidente Aleksandr Lukašenko in sostituzione di un disegno precedente.","Bandiera della Bielorussa was adottata in 1995 in response to a referendum on membership in the Union of Soviet Union. The bandiera is named for the former Soviet Union's first president, Alexander II, who was assassinated in 1991. The current bandiera was established in 1991 after the collapse of the USSR.","{{BART}}"
"Bandiera_della_Bielorussia","L'attuale bandiera bielorussa è stata adottata il 7 giugno 1995 in seguito a un contestato referendum indetto dal Presidente Aleksandr Lukašenko in sostituzione di un disegno precedente che era stato utilizzato fin dall'indipendenza dall'Unione Sovietica.","L'attuale bandiera bielorussa è stata adottata il 7 giugno 1995 in seguito a un contestato referendum indetto dal presidente Aljaksandr Lukašėnka in sostituzione di un disegno precedente che era stato utilizzato fin dall'indipendenza dall'Unione Sovietica.","l'attuale bandiera bielorussa è stata adottata il 7 giugno 1995 in seguito a un contestato referendum indetto dal Presidente Aleksandr Luka<unk>enko in sostituzione di un disegno precedente che era stato utilizzato fin dall'indipendenza dall'Unione Soviet","L'attuale bandiera bielorussa è stata adottata il 7 giugno 1995 in seguito a un contestato referendum indetto dal Presidente Aleksandr Lukašenko in sostituzione di un disegno precedente che era stato utilizzato fin dall'indipendenza dall'Unione Sovietica.","L'attuale bandiera bielorussa è stata adottata il 7 giugno 1995 in seguito a un contestato referendum indetto dal Presidente Aleksandr Lukašenko in sostituzione di un disegno precedente.","Bandiera della Bielorussa was adottata in 1995 in response to a referendum on membership in the Union of Soviet Union. The bandiera is named for the former Soviet Union's first president, Alexander II, who was assassinated in 1991. The current bandiera was established in 1991 after the collapse of the USSR.","{{short_abstract}}"
"Bandiera_della_Romania","La bandiera della Romania è un tricolore composto da tre bande verticali uguali blu (dalla parte dell'asta), gialla e rossa. I colori risalgono a quando la Romania nacque dall'unione tra la regione di Moldavia e quella di Valacchia che già dal 1834 avevano dei loro colori e stemmi. Quando si decise l'unità nel 1848 i colori furono riuniti in quella che oggi è l'attuale bandiera con tre bande verticali di ispirazione francese. La bandiera nazionale precedente, quella dello Stato comunista (1947-1989), conteneva lo stemma della Romania comunista al centro della banda gialla. Durante la rivoluzione del 1989 si potevano notare molte bandiere con l'emblema comunista ritagliato ed il governo successivo decise contro l'aggiunta di qualsiasi stemma alla bandiera, come era l'insegna civile durante il Regno di Romania (1881-1947).","La bandiera della Romania è un tricolore composto da tre bande verticali uguali blu (dalla parte dell'asta), gialla e rossa. I colori risalgono a quando la Romania nacque dall'unione tra la regione di Moldavia e quella di Valacchia che già dal 1834 avevano dei loro colori e stemmi. Quando si decise l'unità nel 1848 i colori furono riuniti in quella che oggi è l'attuale bandiera con tre bande verticali di ispirazione francese. La bandiera nazionale precedente, quella dello Stato comunista (1947-1989), conteneva lo stemma della Romania comunista al centro della banda gialla. Durante la rivoluzione del 1989 si potevano notare molte bandiere con l'emblema comunista ritagliato ed il governo successivo decise contro l'aggiunta di qualsiasi stemma alla bandiera, come era l'insegna civile durante ","la bandiera della Romania è un tricolore composto da tre bande verticali uguali blu (dalla parte dell'asta), gialla e rossa. i colori risalgono a quando la Romania nacque dall'unione tra la regione di Moldavia e quella di Valacchia","La bandiera della Romania è un tricolore composto da tre bande verticali uguali blu (dalla parte dell'asta), gialla e rossa. I colori risalgono a quando la Romania nacque dall'unione tra la regione di Moldavia e quella di Valacchia che già dal 1834 avevano dei loro colori e stemmi. Quando si decise l'unità nel 1848 i colori furono riuniti in quella che oggi è l'attuale bandiera con tre bande verticali di ispirazione francese.","La bandiera della Romania è un tricolore composto da tre bande verticali uguali blu (dalla parte dell'asta), gialla e rossa. I colori risalgono a quando la Romania nacque dall'unione tra la regione di Moldavia and quella di Valacchia.","Bandiera della romania is a tricolore composto da tre bande verticali uguali blu (dalla parte dell'asta), gialla and rossa. Bandiera dello stato comunista (1947-1989) conteneva lo stemma della Romania comunisto al centro of the banda giallas.","{{BART}}"
"Bandiera_della_Romania","La bandiera della Romania è un tricolore composto da tre bande verticali uguali blu (dalla parte dell'asta), gialla e rossa. I colori risalgono a quando la Romania nacque dall'unione tra la regione di Moldavia e quella di Valacchia che già dal 1834 avevano dei loro colori e stemmi. Quando si decise l'unità nel 1848 i colori furono riuniti in quella che oggi è l'attuale bandiera con tre bande verticali di ispirazione francese. La bandiera nazionale precedente, quella dello Stato comunista (1947-1989), conteneva lo stemma della Romania comunista al centro della banda gialla. Durante la rivoluzione del 1989 si potevano notare molte bandiere con l'emblema comunista ritagliato ed il governo successivo decise contro l'aggiunta di qualsiasi stemma alla bandiera, come era l'insegna civile durante il Regno di Romania (1881-1947).","La bandiera della Romania è un tricolore composto da tre bande verticali uguali blu (dalla parte dell'asta), gialla e rossa. I colori risalgono a quando la Romania nacque dall'unione tra la regione di Moldavia e quella di Valacchia che già dal 1834 avevano dei loro colori e stemmi. Quando si decise l'unità nel 1848 i colori furono riuniti in quella che oggi è l'attuale bandiera con tre bande verticali di ispirazione francese. La bandiera nazionale precedente, quella dello Stato comunista (1947-1989), conteneva lo stemma della Romania comunista al centro della banda gialla. Durante la rivoluzione del 1989 si potevano notare molte bandiere con l'emblema comunista ritagliato ed il governo successivo decise contro l'aggiunta di qualsiasi stemma alla bandiera, come era l'insegna civile durante ","la bandiera della Romania è un tricolore composto da tre bande verticali uguali blu (dalla parte dell'asta), gialla e rossa. i colori risalgono a quando la Romania nacque dall'unione tra la regione di Moldavia e quella di Valacchia","La bandiera della Romania è un tricolore composto da tre bande verticali uguali blu (dalla parte dell'asta), gialla e rossa. I colori risalgono a quando la Romania nacque dall'unione tra la regione di Moldavia e quella di Valacchia che già dal 1834 avevano dei loro colori e stemmi. Quando si decise l'unità nel 1848 i colori furono riuniti in quella che oggi è l'attuale bandiera con tre bande verticali di ispirazione francese.","La bandiera della Romania è un tricolore composto da tre bande verticali uguali blu (dalla parte dell'asta), gialla e rossa. I colori risalgono a quando la Romania nacque dall'unione tra la regione di Moldavia and quella di Valacchia.","Bandiera della romania is a tricolore composto da tre bande verticali uguali blu (dalla parte dell'asta), gialla and rossa. Bandiera dello stato comunista (1947-1989) conteneva lo stemma della Romania comunisto al centro of the banda giallas.","{{T5}}"
"Bandiera_della_Romania","La bandiera della Romania è un tricolore composto da tre bande verticali uguali blu (dalla parte dell'asta), gialla e rossa. I colori risalgono a quando la Romania nacque dall'unione tra la regione di Moldavia e quella di Valacchia che già dal 1834 avevano dei loro colori e stemmi. Quando si decise l'unità nel 1848 i colori furono riuniti in quella che oggi è l'attuale bandiera con tre bande verticali di ispirazione francese. La bandiera nazionale precedente, quella dello Stato comunista (1947-1989), conteneva lo stemma della Romania comunista al centro della banda gialla. Durante la rivoluzione del 1989 si potevano notare molte bandiere con l'emblema comunista ritagliato ed il governo successivo decise contro l'aggiunta di qualsiasi stemma alla bandiera, come era l'insegna civile durante il Regno di Romania (1881-1947).","La bandiera della Romania è un tricolore composto da tre bande verticali uguali blu (dalla parte dell'asta), gialla e rossa. I colori risalgono a quando la Romania nacque dall'unione tra la regione di Moldavia e quella di Valacchia che già dal 1834 avevano dei loro colori e stemmi. Quando si decise l'unità nel 1848 i colori furono riuniti in quella che oggi è l'attuale bandiera con tre bande verticali di ispirazione francese. La bandiera nazionale precedente, quella dello Stato comunista (1947-1989), conteneva lo stemma della Romania comunista al centro della banda gialla. Durante la rivoluzione del 1989 si potevano notare molte bandiere con l'emblema comunista ritagliato ed il governo successivo decise contro l'aggiunta di qualsiasi stemma alla bandiera, come era l'insegna civile durante ","la bandiera della Romania è un tricolore composto da tre bande verticali uguali blu (dalla parte dell'asta), gialla e rossa. i colori risalgono a quando la Romania nacque dall'unione tra la regione di Moldavia e quella di Valacchia","La bandiera della Romania è un tricolore composto da tre bande verticali uguali blu (dalla parte dell'asta), gialla e rossa. I colori risalgono a quando la Romania nacque dall'unione tra la regione di Moldavia e quella di Valacchia che già dal 1834 avevano dei loro colori e stemmi. Quando si decise l'unità nel 1848 i colori furono riuniti in quella che oggi è l'attuale bandiera con tre bande verticali di ispirazione francese.","La bandiera della Romania è un tricolore composto da tre bande verticali uguali blu (dalla parte dell'asta), gialla e rossa. I colori risalgono a quando la Romania nacque dall'unione tra la regione di Moldavia and quella di Valacchia.","Bandiera della romania is a tricolore composto da tre bande verticali uguali blu (dalla parte dell'asta), gialla and rossa. Bandiera dello stato comunista (1947-1989) conteneva lo stemma della Romania comunisto al centro of the banda giallas.","{{BART}}"
"Bene_Vagienna","Bene Vagienna (Bene in piemontese) è un comune italiano di 3.648 abitanti della provincia di Cuneo, in Piemonte.","Bene Vagienna (Bene in piemontese; Bénes in francese) è un comune italiano di 3 690 abitanti della provincia di Cuneo, in Piemonte.","Bene è un comune italiano di 3.648 abitanti della provincia di Cuneo, in piemonte. è un comune italiano di 3.648 abitanti della provincia di Cuneo, in piemonte.","Bene Vagienna (Bene in piemontese) è un comune italiano di 3.648 abitanti della provincia di Cuneo, in Piemonte.","Bene Vagienna (Bene in piemontese) è un comune italiano di 3.648 abitanti della provincia di Cuneo. In Piemonte, it is part of the comune of San Girolamo.","Bene vagienna (bene in piemontese) is a comune italiano, located in the province of cuneo, in piemonte, Italy. ""Bene Vagienna"" means ""bene"" in Italian, which means ""to go"" or ""to leave""","{{BART}}"
"Bene_Vagienna","Bene Vagienna (Bene in piemontese) è un comune italiano di 3.648 abitanti della provincia di Cuneo, in Piemonte.","Bene Vagienna (Bene in piemontese; Bénes in francese) è un comune italiano di 3 690 abitanti della provincia di Cuneo, in Piemonte.","Bene è un comune italiano di 3.648 abitanti della provincia di Cuneo, in piemonte. è un comune italiano di 3.648 abitanti della provincia di Cuneo, in piemonte.","Bene Vagienna (Bene in piemontese) è un comune italiano di 3.648 abitanti della provincia di Cuneo, in Piemonte.","Bene Vagienna (Bene in piemontese) è un comune italiano di 3.648 abitanti della provincia di Cuneo. In Piemonte, it is part of the comune of San Girolamo.","Bene vagienna (bene in piemontese) is a comune italiano, located in the province of cuneo, in piemonte, Italy. ""Bene Vagienna"" means ""bene"" in Italian, which means ""to go"" or ""to leave""","{{BART}}"
"Bene_Vagienna","Bene Vagienna (Bene in piemontese) è un comune italiano di 3.648 abitanti della provincia di Cuneo, in Piemonte.","Bene Vagienna (Bene in piemontese; Bénes in francese) è un comune italiano di 3 690 abitanti della provincia di Cuneo, in Piemonte.","Bene è un comune italiano di 3.648 abitanti della provincia di Cuneo, in piemonte. è un comune italiano di 3.648 abitanti della provincia di Cuneo, in piemonte.","Bene Vagienna (Bene in piemontese) è un comune italiano di 3.648 abitanti della provincia di Cuneo, in Piemonte.","Bene Vagienna (Bene in piemontese) è un comune italiano di 3.648 abitanti della provincia di Cuneo. In Piemonte, it is part of the comune of San Girolamo.","Bene vagienna (bene in piemontese) is a comune italiano, located in the province of cuneo, in piemonte, Italy. ""Bene Vagienna"" means ""bene"" in Italian, which means ""to go"" or ""to leave""","{{BART}}"
"Boogie-woogie","Il boogie-woogie è uno stile musicale derivato dal blues per pianoforte, diventato molto popolare a partire dagli anni trenta e anni quaranta, ma che vede le proprie origini in tempi molto precedenti, e che fu successivamente esteso dal piano a formazioni di tre pianoforti, alla chitarra, alle big band, alle formazioni di musica country e western ed avvolte a formazioni gospel. Come il blues, il boogie-woogie descrive tradizionalmente una vasta gamma di emozioni, ed è principalmente legato ad un genere di ballo. Le parole dei primi brani di successo come ""Pinetop's Boogie Woogie"", erano spesso le istruzioni per eseguire il ballo:Il boogie-woogie, è caratterizzato da una figura di basso regolare, nella mano sinistra. Another","Il boogie-woogie è uno stile musicale derivato dal blues per pianoforte, diventato molto popolare a partire dagli anni trenta e anni quaranta, ma che vede le proprie origini in tempi molto precedenti, e che fu successivamente esteso dal piano a formazioni di tre pianoforti, alla chitarra, alle big band, alle formazioni di musica country e western ed a volte a formazioni gospel. Come il blues, il boogie-woogie descrive tradizionalmente una vasta gamma di emozioni, ed è principalmente legato ad un genere di ballo. Le parole dei primi brani di successo come \""Pinetop's Boogie Woogie\"", erano spesso le istruzioni per eseguire il ballo:","il boogie-woogie è uno stile musicale derivato dal blues per pianoforte, diventato a partire dagli anni trenta e anni quaranta, ma che vede le proprie origini in tempi molto precedenti, e che fu successivamente esteso dal piano a formazioni di tre pianofo","oogie, è caratterizzato da una figura di basso regolare, nella mano sinistra. Il boogie-woogie, è caratterizzato da una figura di basso regolare, nella mano sinistra.","Il boogie-woogie è uno stile musicale derivato dal blues per pianoforte. è diventato molto popolare a partire dagli anni trenta e anni quaranta. Come il blues, il booger descrive tradizionalmente una vasta gamma of emozioni.","The boogie-woogie descrive una vasta gamma of emozioni, legato ad un genere of ballo: the basso regolare, nella mano sinistra. ""pinetop's boogie woogie,"" erano spesso le istruzioni per eseguire il ballo.","{{short_abstract}}"
"Boogie-woogie","Il boogie-woogie è uno stile musicale derivato dal blues per pianoforte, diventato molto popolare a partire dagli anni trenta e anni quaranta, ma che vede le proprie origini in tempi molto precedenti, e che fu successivamente esteso dal piano a formazioni di tre pianoforti, alla chitarra, alle big band, alle formazioni di musica country e western ed avvolte a formazioni gospel. Come il blues, il boogie-woogie descrive tradizionalmente una vasta gamma di emozioni, ed è principalmente legato ad un genere di ballo. Le parole dei primi brani di successo come ""Pinetop's Boogie Woogie"", erano spesso le istruzioni per eseguire il ballo:Il boogie-woogie, è caratterizzato da una figura di basso regolare, nella mano sinistra. Another","Il boogie-woogie è uno stile musicale derivato dal blues per pianoforte, diventato molto popolare a partire dagli anni trenta e anni quaranta, ma che vede le proprie origini in tempi molto precedenti, e che fu successivamente esteso dal piano a formazioni di tre pianoforti, alla chitarra, alle big band, alle formazioni di musica country e western ed a volte a formazioni gospel. Come il blues, il boogie-woogie descrive tradizionalmente una vasta gamma di emozioni, ed è principalmente legato ad un genere di ballo. Le parole dei primi brani di successo come \""Pinetop's Boogie Woogie\"", erano spesso le istruzioni per eseguire il ballo:","il boogie-woogie è uno stile musicale derivato dal blues per pianoforte, diventato a partire dagli anni trenta e anni quaranta, ma che vede le proprie origini in tempi molto precedenti, e che fu successivamente esteso dal piano a formazioni di tre pianofo","oogie, è caratterizzato da una figura di basso regolare, nella mano sinistra. Il boogie-woogie, è caratterizzato da una figura di basso regolare, nella mano sinistra.","Il boogie-woogie è uno stile musicale derivato dal blues per pianoforte. è diventato molto popolare a partire dagli anni trenta e anni quaranta. Come il blues, il booger descrive tradizionalmente una vasta gamma of emozioni.","The boogie-woogie descrive una vasta gamma of emozioni, legato ad un genere of ballo: the basso regolare, nella mano sinistra. ""pinetop's boogie woogie,"" erano spesso le istruzioni per eseguire il ballo.","{{short_abstract}}"
"Boogie-woogie","Il boogie-woogie è uno stile musicale derivato dal blues per pianoforte, diventato molto popolare a partire dagli anni trenta e anni quaranta, ma che vede le proprie origini in tempi molto precedenti, e che fu successivamente esteso dal piano a formazioni di tre pianoforti, alla chitarra, alle big band, alle formazioni di musica country e western ed avvolte a formazioni gospel. Come il blues, il boogie-woogie descrive tradizionalmente una vasta gamma di emozioni, ed è principalmente legato ad un genere di ballo. Le parole dei primi brani di successo come ""Pinetop's Boogie Woogie"", erano spesso le istruzioni per eseguire il ballo:Il boogie-woogie, è caratterizzato da una figura di basso regolare, nella mano sinistra. Another","Il boogie-woogie è uno stile musicale derivato dal blues per pianoforte, diventato molto popolare a partire dagli anni trenta e anni quaranta, ma che vede le proprie origini in tempi molto precedenti, e che fu successivamente esteso dal piano a formazioni di tre pianoforti, alla chitarra, alle big band, alle formazioni di musica country e western ed a volte a formazioni gospel. Come il blues, il boogie-woogie descrive tradizionalmente una vasta gamma di emozioni, ed è principalmente legato ad un genere di ballo. Le parole dei primi brani di successo come \""Pinetop's Boogie Woogie\"", erano spesso le istruzioni per eseguire il ballo:","il boogie-woogie è uno stile musicale derivato dal blues per pianoforte, diventato a partire dagli anni trenta e anni quaranta, ma che vede le proprie origini in tempi molto precedenti, e che fu successivamente esteso dal piano a formazioni di tre pianofo","oogie, è caratterizzato da una figura di basso regolare, nella mano sinistra. Il boogie-woogie, è caratterizzato da una figura di basso regolare, nella mano sinistra.","Il boogie-woogie è uno stile musicale derivato dal blues per pianoforte. è diventato molto popolare a partire dagli anni trenta e anni quaranta. Come il blues, il booger descrive tradizionalmente una vasta gamma of emozioni.","The boogie-woogie descrive una vasta gamma of emozioni, legato ad un genere of ballo: the basso regolare, nella mano sinistra. ""pinetop's boogie woogie,"" erano spesso le istruzioni per eseguire il ballo.","{{short_abstract}}"
"Calcio_di_rigore","Il calcio di rigore è la ripresa di gioco utilizzata nel calcio quando un calciatore commette nei confronti di un avversario, nella propria area di rigore e con il pallone in gioco, un'infrazione punibile con un calcio di punizione diretto. È disciplinato dalla Regola 14 del Regolamento del Gioco del Calcio..Il calcio di rigore non deve essere confuso con il tiro di rigore, regolamentato diversamente e che costituisce uno dei metodi per determinare la vincente di una gara terminata in parità. I tiri di rigore sono infatti disciplinati alla voce ""Procedure per determinare la squadra vincente di una gara"" del Regolamento del Gioco del Calcio, e denominano la serie di cinque o più rigori calciata al termine di una gara che prevede necessariamente la vittoria di una squadra sull'altra.","Il calcio di rigore, o più semplicemente rigore, è la ripresa di gioco utilizzata nel calcio quando un calciatore commette nei confronti di un avversario, nella propria area di rigore e con il pallone in gioco, un'infrazione normalmente punibile con un calcio di punizione diretto. È disciplinato dalla Regola 14 del Regolamento del Gioco del Calcio. Il calcio di rigore fu ideato intorno al 1890 dal portiere irlandese William McCrum, e la regola fu introdotta dall'International Football Association Board il 2 giugno 1891.","il calcio di rigore è la ripresa di gioco utilizzata nel calcio quando un calciatore commette nei confronti di un avversario, nella propria area di rigore e con il pallone in gioco, un'infrazione punibile con un ","i rigore è la ripresa di gioco utilizzata nel calcio quando un calciatore commette nei confronti di un avversario, nella propria area di rigore e con il pallone in gioco, un'infrazione punibile con un calcio di punizione diretto. È disciplinato dalla Regola 14 del Regolamento del Gioco del Calcio.","Il calcio di rigore non deve essere confuso with il tiro di rigor, regolamentato diversamente. Costituisce uno dei metodi per determinare la vincente di una gara terminata in parità.","Calcio di rigore disciplinato dalla regola 14 del regolamento del gioco del calcio. Calcio of rigore non deve essere confuso with il tiro di rigor, regolamentso diversamentato diversamente.","{{BART}}"
"Calcio_di_rigore","Il calcio di rigore è la ripresa di gioco utilizzata nel calcio quando un calciatore commette nei confronti di un avversario, nella propria area di rigore e con il pallone in gioco, un'infrazione punibile con un calcio di punizione diretto. È disciplinato dalla Regola 14 del Regolamento del Gioco del Calcio..Il calcio di rigore non deve essere confuso con il tiro di rigore, regolamentato diversamente e che costituisce uno dei metodi per determinare la vincente di una gara terminata in parità. I tiri di rigore sono infatti disciplinati alla voce ""Procedure per determinare la squadra vincente di una gara"" del Regolamento del Gioco del Calcio, e denominano la serie di cinque o più rigori calciata al termine di una gara che prevede necessariamente la vittoria di una squadra sull'altra.","Il calcio di rigore, o più semplicemente rigore, è la ripresa di gioco utilizzata nel calcio quando un calciatore commette nei confronti di un avversario, nella propria area di rigore e con il pallone in gioco, un'infrazione normalmente punibile con un calcio di punizione diretto. È disciplinato dalla Regola 14 del Regolamento del Gioco del Calcio. Il calcio di rigore fu ideato intorno al 1890 dal portiere irlandese William McCrum, e la regola fu introdotta dall'International Football Association Board il 2 giugno 1891.","il calcio di rigore è la ripresa di gioco utilizzata nel calcio quando un calciatore commette nei confronti di un avversario, nella propria area di rigore e con il pallone in gioco, un'infrazione punibile con un ","i rigore è la ripresa di gioco utilizzata nel calcio quando un calciatore commette nei confronti di un avversario, nella propria area di rigore e con il pallone in gioco, un'infrazione punibile con un calcio di punizione diretto. È disciplinato dalla Regola 14 del Regolamento del Gioco del Calcio.","Il calcio di rigore non deve essere confuso with il tiro di rigor, regolamentato diversamente. Costituisce uno dei metodi per determinare la vincente di una gara terminata in parità.","Calcio di rigore disciplinato dalla regola 14 del regolamento del gioco del calcio. Calcio of rigore non deve essere confuso with il tiro di rigor, regolamentso diversamentato diversamente.","{{short_abstract}}"
"Calcio_di_rigore","Il calcio di rigore è la ripresa di gioco utilizzata nel calcio quando un calciatore commette nei confronti di un avversario, nella propria area di rigore e con il pallone in gioco, un'infrazione punibile con un calcio di punizione diretto. È disciplinato dalla Regola 14 del Regolamento del Gioco del Calcio..Il calcio di rigore non deve essere confuso con il tiro di rigore, regolamentato diversamente e che costituisce uno dei metodi per determinare la vincente di una gara terminata in parità. I tiri di rigore sono infatti disciplinati alla voce ""Procedure per determinare la squadra vincente di una gara"" del Regolamento del Gioco del Calcio, e denominano la serie di cinque o più rigori calciata al termine di una gara che prevede necessariamente la vittoria di una squadra sull'altra.","Il calcio di rigore, o più semplicemente rigore, è la ripresa di gioco utilizzata nel calcio quando un calciatore commette nei confronti di un avversario, nella propria area di rigore e con il pallone in gioco, un'infrazione normalmente punibile con un calcio di punizione diretto. È disciplinato dalla Regola 14 del Regolamento del Gioco del Calcio. Il calcio di rigore fu ideato intorno al 1890 dal portiere irlandese William McCrum, e la regola fu introdotta dall'International Football Association Board il 2 giugno 1891.","il calcio di rigore è la ripresa di gioco utilizzata nel calcio quando un calciatore commette nei confronti di un avversario, nella propria area di rigore e con il pallone in gioco, un'infrazione punibile con un ","i rigore è la ripresa di gioco utilizzata nel calcio quando un calciatore commette nei confronti di un avversario, nella propria area di rigore e con il pallone in gioco, un'infrazione punibile con un calcio di punizione diretto. È disciplinato dalla Regola 14 del Regolamento del Gioco del Calcio.","Il calcio di rigore non deve essere confuso with il tiro di rigor, regolamentato diversamente. Costituisce uno dei metodi per determinare la vincente di una gara terminata in parità.","Calcio di rigore disciplinato dalla regola 14 del regolamento del gioco del calcio. Calcio of rigore non deve essere confuso with il tiro di rigor, regolamentso diversamentato diversamente.","{{short_abstract}}"
"Campionato_mondiale_di_pallavolo_maschile","I Campionati mondiali maschili di pallavolo sono una competizione sportiva internazionale a cadenza quadriennale organizzata dalla Fédération Internationale de Volleyball (FIVB), la Federazione Internazionale della pallavolo. Si tratta di un torneo tra nazionali, che assegna il titolo di campione del mondo alla nazionale vincitrice.","Il campionato mondiale di pallavolo maschile è una competizione pallavolistica maschile per squadre nazionali, organizzata ogni quattro anni dalla FIVB.","campionati mondiali maschili di pallavolo sono una competizione sportiva internazionale a cadenza quadriennale organizzata dalla Fédération Internationale de Volleyball (FIVB), la Federazione Internazionale della pallavolo.","I Campionati mondiali maschili di pallavolo sono una competizione sportiva internazionale a cadenza quadriennale organizzata dalla Fédération Internationale de Volleyball (FIVB), la Federazione Internazionale della pallavolo. Si tratta di un torneo tra nazionali, che assegna il titolo di campione del mondo alla nazionale vincitrice.","I Campionati mondiali maschili di pallavolo sono una competizione sportiva internazionale a cadenza quadriennale. Si tratta di un torneo tra nazionali, che assegna il titolo di campione del mondo.","Campionato Mondiale di pallavolo maschile is un torneo tra nazionali, che assegna il titolo di campione del mondo alla nazionale vincitrice in questo quadriennale.","{{short_abstract}}"
"Campionato_mondiale_di_pallavolo_maschile","I Campionati mondiali maschili di pallavolo sono una competizione sportiva internazionale a cadenza quadriennale organizzata dalla Fédération Internationale de Volleyball (FIVB), la Federazione Internazionale della pallavolo. Si tratta di un torneo tra nazionali, che assegna il titolo di campione del mondo alla nazionale vincitrice.","Il campionato mondiale di pallavolo maschile è una competizione pallavolistica maschile per squadre nazionali, organizzata ogni quattro anni dalla FIVB.","campionati mondiali maschili di pallavolo sono una competizione sportiva internazionale a cadenza quadriennale organizzata dalla Fédération Internationale de Volleyball (FIVB), la Federazione Internazionale della pallavolo.","I Campionati mondiali maschili di pallavolo sono una competizione sportiva internazionale a cadenza quadriennale organizzata dalla Fédération Internationale de Volleyball (FIVB), la Federazione Internazionale della pallavolo. Si tratta di un torneo tra nazionali, che assegna il titolo di campione del mondo alla nazionale vincitrice.","I Campionati mondiali maschili di pallavolo sono una competizione sportiva internazionale a cadenza quadriennale. Si tratta di un torneo tra nazionali, che assegna il titolo di campione del mondo.","Campionato Mondiale di pallavolo maschile is un torneo tra nazionali, che assegna il titolo di campione del mondo alla nazionale vincitrice in questo quadriennale.","{{BART-CNN}}"
"Campionato_mondiale_di_pallavolo_maschile","I Campionati mondiali maschili di pallavolo sono una competizione sportiva internazionale a cadenza quadriennale organizzata dalla Fédération Internationale de Volleyball (FIVB), la Federazione Internazionale della pallavolo. Si tratta di un torneo tra nazionali, che assegna il titolo di campione del mondo alla nazionale vincitrice.","Il campionato mondiale di pallavolo maschile è una competizione pallavolistica maschile per squadre nazionali, organizzata ogni quattro anni dalla FIVB.","campionati mondiali maschili di pallavolo sono una competizione sportiva internazionale a cadenza quadriennale organizzata dalla Fédération Internationale de Volleyball (FIVB), la Federazione Internazionale della pallavolo.","I Campionati mondiali maschili di pallavolo sono una competizione sportiva internazionale a cadenza quadriennale organizzata dalla Fédération Internationale de Volleyball (FIVB), la Federazione Internazionale della pallavolo. Si tratta di un torneo tra nazionali, che assegna il titolo di campione del mondo alla nazionale vincitrice.","I Campionati mondiali maschili di pallavolo sono una competizione sportiva internazionale a cadenza quadriennale. Si tratta di un torneo tra nazionali, che assegna il titolo di campione del mondo.","Campionato Mondiale di pallavolo maschile is un torneo tra nazionali, che assegna il titolo di campione del mondo alla nazionale vincitrice in questo quadriennale.","{{BART}}"
"Cantone_dei_Grigioni","Il Cantone dei Grigioni (tedesco Kanton Graubünden; romancio: Chantun Grischun o Cantung Grischung; lombardo Canton Grisun; alemanno Kanton Graubünde o Kanton Graubündä; francese: Canton des Grisons), è il più grande ed il più orientale dei 26 cantoni della Svizzera. È anche l'unico cantone ufficialmente trilingue (tedesco, romancio e italiano).","Il Cantone dei Grigioni (tedesco Kanton Graubünden; romancio Chantun Grischun; lombardo Canton Grison; alemanno Kanton Graubündä; francese: Canton des Grisons; arpitano: Quenton des Gresons) è uno dei 26 cantoni della Svizzera. È il più esteso e orientale, oltre a essere l'unico cantone trilingue, con italiano, romancio e tedesco come lingue ufficiali.","cantone dei grigioni è il più grande ed il più orientale dei 26 cantoni della svizzera. <unk> anche l'unico cantone ufficialmente trilingue (tedesco, romancio e italiano).","Il Cantone dei Grigioni (tedesco Kanton Graubünden; romancio: Chantun Grischun o Cantung Grischung; lombardo Canton Grisun; alemanno Kanton Graubünde o Kanton Graubündä; francese: Canton des Grisons), è il più grande ed il più orientale dei 26 cantoni della Svizzera. È anche l'unico cantone ufficialmente trilingue (tedesco, romancio e italiano).","Il Cantone dei Grigioni (tedesco Kanton Graubünden; romancio: Chantun Grischun o Cantung Grischung; lombardo Canton Grisun) is one of the 26 cantoni della Svizzera. È anche l'unico cantone ufficialmente trilingue.","Cantone dei Grigioni is one of the 26 cantoni della Svizzera, or ""cantonesi"" of the Italian city of Viginia. The cantone was named after the Italian town of Giro d'Aguirre, in Sardinia.","{{T5}}"
