"url","abstract","short_abstract","T5","BART","BART-CNN","abs","choice"
"Geschichte_Estlands","Das jetzige estnische Gebiet wurde erstmals vor spätestens 11.000 Jahren besiedelt, nachdem der weichende Gletscher dies ermöglicht hatte.In antiken Schriften bezieht sich die Bezeichnung Aisti oder Aesti mehr auf die südlich wohnenden Balten als auf die Esten. Noch der angelsächsische Reisende Wulfstan im 9. Jahrhundert benutzte das Wort in der antiken Bedeutung.","Die Geschichte Estlands umfasst die Entwicklungen auf dem Gebiet der Republik Estland von der Urgeschichte bis zur Gegenwart. Die erstmalige Besiedlung des Gebietes begann vor etwa 11.000 Jahren, nachdem die weichenden Gletscher der Eiszeit dies ermöglichten. Sie ist seit 1219 geprägt von wechselnder Fremdherrschaft, zunächst unter Dänen, später unter dem Deutschen Orden, dann unter Polen-Litauen und Schweden und schließlich unter Russland. Erst 1918 endete die 700-jährige Fremdherrschaft. Diese erste Unabhängigkeit dauerte allerdings nur bis 1940, als Estland zunächst von der Sowjetunion, im nachfolgenden Jahr dann durch das NS-Deutschland und ab 1944 wieder von der Sowjetunion besetzt wurde. Die Sowjetherrschaft endete 1991. Im heute unabhängigen Estland ist die Fremdherrschaft und die B","in antiken Schriften bezieht sich die Bezeichnung aisti oder aesti mehr auf die südlich wohnenden balten als auf die esten. noch der angelsächsische Reisende wulfstan im 9. Jahrhundert benutzte das Wort in der antiken Bedeutung.","Das jetzige estnische Gebiet wurde erstmals vor spätestens 11.000 Jahren besiedelt, nachdem der weichende Gletscher dies ermöglicht hatte.In antiken Schriften bezieht sich die Bezeichnung Aisti oder Aesti mehr auf die südlich wohnenden Balten als auf die Esten. Noch der angelsächsische Reisende Wulfstan im 9. Jahrhundert benutzte das Wort in der antiken Bedeutung.","In antiken Schriften bezieht sich die Bezeichnung Aisti mehr auf die südlich wohnenden Balten. Noch der angelsächsische Reisende Wulfstan im 9. Jahrhundert benutzte das Wort in der antiken Bedeutung.","Estnische gebiet wurde erstmals vor spätestens 11.000 jahren besiedelt, nachdem der weichende gletscher dies ermöglicht hatte. ""Gletscher die noch vor oder wort in der antiken schriften bezieht sich die bezeichnung aisti oder aesti""","{{T5}}"
"Geschichte_Estlands","Das jetzige estnische Gebiet wurde erstmals vor spätestens 11.000 Jahren besiedelt, nachdem der weichende Gletscher dies ermöglicht hatte.In antiken Schriften bezieht sich die Bezeichnung Aisti oder Aesti mehr auf die südlich wohnenden Balten als auf die Esten. Noch der angelsächsische Reisende Wulfstan im 9. Jahrhundert benutzte das Wort in der antiken Bedeutung.","Die Geschichte Estlands umfasst die Entwicklungen auf dem Gebiet der Republik Estland von der Urgeschichte bis zur Gegenwart. Die erstmalige Besiedlung des Gebietes begann vor etwa 11.000 Jahren, nachdem die weichenden Gletscher der Eiszeit dies ermöglichten. Sie ist seit 1219 geprägt von wechselnder Fremdherrschaft, zunächst unter Dänen, später unter dem Deutschen Orden, dann unter Polen-Litauen und Schweden und schließlich unter Russland. Erst 1918 endete die 700-jährige Fremdherrschaft. Diese erste Unabhängigkeit dauerte allerdings nur bis 1940, als Estland zunächst von der Sowjetunion, im nachfolgenden Jahr dann durch das NS-Deutschland und ab 1944 wieder von der Sowjetunion besetzt wurde. Die Sowjetherrschaft endete 1991. Im heute unabhängigen Estland ist die Fremdherrschaft und die B","in antiken Schriften bezieht sich die Bezeichnung aisti oder aesti mehr auf die südlich wohnenden balten als auf die esten. noch der angelsächsische Reisende wulfstan im 9. Jahrhundert benutzte das Wort in der antiken Bedeutung.","Das jetzige estnische Gebiet wurde erstmals vor spätestens 11.000 Jahren besiedelt, nachdem der weichende Gletscher dies ermöglicht hatte.In antiken Schriften bezieht sich die Bezeichnung Aisti oder Aesti mehr auf die südlich wohnenden Balten als auf die Esten. Noch der angelsächsische Reisende Wulfstan im 9. Jahrhundert benutzte das Wort in der antiken Bedeutung.","In antiken Schriften bezieht sich die Bezeichnung Aisti mehr auf die südlich wohnenden Balten. Noch der angelsächsische Reisende Wulfstan im 9. Jahrhundert benutzte das Wort in der antiken Bedeutung.","Estnische gebiet wurde erstmals vor spätestens 11.000 jahren besiedelt, nachdem der weichende gletscher dies ermöglicht hatte. ""Gletscher die noch vor oder wort in der antiken schriften bezieht sich die bezeichnung aisti oder aesti""","{{T5}}"
"Glenn_T._Seaborg","Glenn T. Seaborg (Glenn Theodore Seaborg; * 19. April 1912 in Ishpeming, Marquette County, Michigan; † 25. Februar 1999 in Lafayette, Kalifornien) war ein US-amerikanischer Chemiker und Kernphysiker. Er war beteiligt an der Entdeckung der Elemente Plutonium, Americium, Curium, Berkelium, Californium, Einsteinium, Fermium, Mendelevium, Nobelium und Seaborgium. Für seine Arbeiten zur Isolierung und Identifizierung von Transuranen wurde er 1951 mit dem Nobelpreis für Chemie ausgezeichnet.","Glenn Theodore Seaborg (* 19. April 1912 in Ishpeming, Marquette County, Michigan; † 25. Februar 1999 in Lafayette, Kalifornien) war ein US-amerikanischer Chemiker und Kernphysiker. Er war an der Entdeckung der Elemente Plutonium, Americium, Curium, Berkelium, Californium, Einsteinium, Fermium, Mendelevium, Nobelium und des nach ihm benannten Seaborgium beteiligt. Für seine Arbeiten zur Isolierung und Identifizierung von Transuranen wurde er 1951 mit dem Nobelpreis für Chemie ausgezeichnet.","Glenn seaborg (* 19. April 1912 in Ishpeming, marquette county, michigan; <unk> 25. Februar 1999 in lafayette, kalifornien) war ein US-amerikanischer chemist und Kernphysiker. er war beteiligt an der Entdeckung der Elemente Plutonium, Americium, Curium, Berkelium, Californium, Einsteinium,","Glenn T. Seaborg (Glenn Theodore Seaborg; * 19. April 1912 in Ishpeming, Marquette County, Michigan; † 25. Februar 1999 in Lafayette, Kalifornien) war ein US-amerikanischer Chemiker und Kernphysiker. Er war beteiligt an der Entdeckung der Elemente Plutonium, Americium, Curium, Berkelium, Californium, Einsteinium, Fermium, Mendelevium, Nobelium und Seaborgium. Für seine Arbeiten zur Isolierung und Identifizierung von Transuranen wurde er 1951 mit dem Nobelpreis für Chemie ausgezeichnet.","Glenn Seaborg was ein US-amerikanischer Chemiker und Kernphysiker. Er war beteiligt an der Entdeckung der Elemente Plutonium, Americium, Curium, Berkelium, Californium, Einsteinium, Fermium, Mendelevium, Nobelium and Seabogium. Für seine Arbeiten zur Isolierung und Identifizierung von Transuranen wurde","Glenn T. Seaborg was an American chemiker and kernphysiker who worked at the University of California, Los Angeles in the U.S. In 1951 he was awarded the nobelpreis für chemie ausgezeichnet for his work on plutonium.","{{abs}}"
"Glenn_T._Seaborg","Glenn T. Seaborg (Glenn Theodore Seaborg; * 19. April 1912 in Ishpeming, Marquette County, Michigan; † 25. Februar 1999 in Lafayette, Kalifornien) war ein US-amerikanischer Chemiker und Kernphysiker. Er war beteiligt an der Entdeckung der Elemente Plutonium, Americium, Curium, Berkelium, Californium, Einsteinium, Fermium, Mendelevium, Nobelium und Seaborgium. Für seine Arbeiten zur Isolierung und Identifizierung von Transuranen wurde er 1951 mit dem Nobelpreis für Chemie ausgezeichnet.","Glenn Theodore Seaborg (* 19. April 1912 in Ishpeming, Marquette County, Michigan; † 25. Februar 1999 in Lafayette, Kalifornien) war ein US-amerikanischer Chemiker und Kernphysiker. Er war an der Entdeckung der Elemente Plutonium, Americium, Curium, Berkelium, Californium, Einsteinium, Fermium, Mendelevium, Nobelium und des nach ihm benannten Seaborgium beteiligt. Für seine Arbeiten zur Isolierung und Identifizierung von Transuranen wurde er 1951 mit dem Nobelpreis für Chemie ausgezeichnet.","Glenn seaborg (* 19. April 1912 in Ishpeming, marquette county, michigan; <unk> 25. Februar 1999 in lafayette, kalifornien) war ein US-amerikanischer chemist und Kernphysiker. er war beteiligt an der Entdeckung der Elemente Plutonium, Americium, Curium, Berkelium, Californium, Einsteinium,","Glenn T. Seaborg (Glenn Theodore Seaborg; * 19. April 1912 in Ishpeming, Marquette County, Michigan; † 25. Februar 1999 in Lafayette, Kalifornien) war ein US-amerikanischer Chemiker und Kernphysiker. Er war beteiligt an der Entdeckung der Elemente Plutonium, Americium, Curium, Berkelium, Californium, Einsteinium, Fermium, Mendelevium, Nobelium und Seaborgium. Für seine Arbeiten zur Isolierung und Identifizierung von Transuranen wurde er 1951 mit dem Nobelpreis für Chemie ausgezeichnet.","Glenn Seaborg was ein US-amerikanischer Chemiker und Kernphysiker. Er war beteiligt an der Entdeckung der Elemente Plutonium, Americium, Curium, Berkelium, Californium, Einsteinium, Fermium, Mendelevium, Nobelium and Seabogium. Für seine Arbeiten zur Isolierung und Identifizierung von Transuranen wurde","Glenn T. Seaborg was an American chemiker and kernphysiker who worked at the University of California, Los Angeles in the U.S. In 1951 he was awarded the nobelpreis für chemie ausgezeichnet for his work on plutonium.","{{T5}}"
"Glenn_T._Seaborg","Glenn T. Seaborg (Glenn Theodore Seaborg; * 19. April 1912 in Ishpeming, Marquette County, Michigan; † 25. Februar 1999 in Lafayette, Kalifornien) war ein US-amerikanischer Chemiker und Kernphysiker. Er war beteiligt an der Entdeckung der Elemente Plutonium, Americium, Curium, Berkelium, Californium, Einsteinium, Fermium, Mendelevium, Nobelium und Seaborgium. Für seine Arbeiten zur Isolierung und Identifizierung von Transuranen wurde er 1951 mit dem Nobelpreis für Chemie ausgezeichnet.","Glenn Theodore Seaborg (* 19. April 1912 in Ishpeming, Marquette County, Michigan; † 25. Februar 1999 in Lafayette, Kalifornien) war ein US-amerikanischer Chemiker und Kernphysiker. Er war an der Entdeckung der Elemente Plutonium, Americium, Curium, Berkelium, Californium, Einsteinium, Fermium, Mendelevium, Nobelium und des nach ihm benannten Seaborgium beteiligt. Für seine Arbeiten zur Isolierung und Identifizierung von Transuranen wurde er 1951 mit dem Nobelpreis für Chemie ausgezeichnet.","Glenn seaborg (* 19. April 1912 in Ishpeming, marquette county, michigan; <unk> 25. Februar 1999 in lafayette, kalifornien) war ein US-amerikanischer chemist und Kernphysiker. er war beteiligt an der Entdeckung der Elemente Plutonium, Americium, Curium, Berkelium, Californium, Einsteinium,","Glenn T. Seaborg (Glenn Theodore Seaborg; * 19. April 1912 in Ishpeming, Marquette County, Michigan; † 25. Februar 1999 in Lafayette, Kalifornien) war ein US-amerikanischer Chemiker und Kernphysiker. Er war beteiligt an der Entdeckung der Elemente Plutonium, Americium, Curium, Berkelium, Californium, Einsteinium, Fermium, Mendelevium, Nobelium und Seaborgium. Für seine Arbeiten zur Isolierung und Identifizierung von Transuranen wurde er 1951 mit dem Nobelpreis für Chemie ausgezeichnet.","Glenn Seaborg was ein US-amerikanischer Chemiker und Kernphysiker. Er war beteiligt an der Entdeckung der Elemente Plutonium, Americium, Curium, Berkelium, Californium, Einsteinium, Fermium, Mendelevium, Nobelium and Seabogium. Für seine Arbeiten zur Isolierung und Identifizierung von Transuranen wurde","Glenn T. Seaborg was an American chemiker and kernphysiker who worked at the University of California, Los Angeles in the U.S. In 1951 he was awarded the nobelpreis für chemie ausgezeichnet for his work on plutonium.","{{short_abstract}}"
"Guangxi","Guangxi ( chinesisch 廣西 / 广西) ist seit 1958 ein Autonomes Gebiet im Süden der Volksrepublik China. Der vollständige chinesische Name ist Guǎngxī Zhuàngzú Zìzhìqū 廣西壯族自治區 / 广西壮族自治区 ‚Autonomes Gebiet Guangxi der Zhuang-Nationalität‘. Hauptstadt des Autonomen Gebietes ist Nanning. Weitere wichtige Städte in Guangxi sind Guilin, Liuzhou, Wuzhou und Beihai.","Guangxi (chinesisch 廣西 / 广西, Pinyin Guǎngxī – „westliche Weite“; Zhuang Gvangjsih) ist seit 1958 ein Autonomes Gebiet im Süden der Volksrepublik China. Der vollständige chinesische Name ist Guǎngxī Zhuàngzú Zìzhìqū 廣西壯族自治區 / 广西壮族自治区 – „Autonomes Gebiet Guangxi der Zhuang-Nationalität“, der vollständige Zhuang-Name lautet Gvangjsih Bouxcuengh Swcigih. Hauptstadt des Autonomen Gebietes ist Nanning. Weitere wichtige Städte in Guangxi sind Guilin, Liuzhou, Wuzhou und Beihai.","Guangxi ( chinesisch <unk> / <unk>) ist seit 1958 ein Autonomes Gebiet im Süden der Volksrepublik China. Hauptstadt des Autonomen Gebietes ist Nanning. Weitere wichtige Städte in Guangxi sind Guilin, Liuzhou, Wuzhou und Beihai.","Guangxi ( chinesisch 廣西 / 广西) ist seit 1958 ein Autonomes Gebiet im Süden der Volksrepublik China. Der vollständige chinesische Name ist Guǎngxī Zhuàngzú Zìzhìqū 廣西壯族自治區 / 广西壮族自治区 ‚Autonomes Gebiet Guangxi der Zhuang-Nationalität‘. Hauptstadt des Autonomen Gebietes ist Nanning. Weitere wichtige Städte in Guangxi sind Guilin, Liuzhou, Wuzhou und Beihai.","Guangxi ist seit 1958 ein Autonomes Gebiet im Süden der Volksrepublik China. Hauptstadt ist Nanning, weitere wichtige Städte in Guangxi sind Guilin, Liuzhou, Wuzhou und Beihai.","Guangxi is a town in eastern China, in the province of Sichuan, near the border with Mongolia. The town's name is derived from the Chinese city of Guangxi, which means ""people's town"" or ""town of the people"" guangxi means ""victory"" in Chinese.","{{T5}}"
"Guangxi","Guangxi ( chinesisch 廣西 / 广西) ist seit 1958 ein Autonomes Gebiet im Süden der Volksrepublik China. Der vollständige chinesische Name ist Guǎngxī Zhuàngzú Zìzhìqū 廣西壯族自治區 / 广西壮族自治区 ‚Autonomes Gebiet Guangxi der Zhuang-Nationalität‘. Hauptstadt des Autonomen Gebietes ist Nanning. Weitere wichtige Städte in Guangxi sind Guilin, Liuzhou, Wuzhou und Beihai.","Guangxi (chinesisch 廣西 / 广西, Pinyin Guǎngxī – „westliche Weite“; Zhuang Gvangjsih) ist seit 1958 ein Autonomes Gebiet im Süden der Volksrepublik China. Der vollständige chinesische Name ist Guǎngxī Zhuàngzú Zìzhìqū 廣西壯族自治區 / 广西壮族自治区 – „Autonomes Gebiet Guangxi der Zhuang-Nationalität“, der vollständige Zhuang-Name lautet Gvangjsih Bouxcuengh Swcigih. Hauptstadt des Autonomen Gebietes ist Nanning. Weitere wichtige Städte in Guangxi sind Guilin, Liuzhou, Wuzhou und Beihai.","Guangxi ( chinesisch <unk> / <unk>) ist seit 1958 ein Autonomes Gebiet im Süden der Volksrepublik China. Hauptstadt des Autonomen Gebietes ist Nanning. Weitere wichtige Städte in Guangxi sind Guilin, Liuzhou, Wuzhou und Beihai.","Guangxi ( chinesisch 廣西 / 广西) ist seit 1958 ein Autonomes Gebiet im Süden der Volksrepublik China. Der vollständige chinesische Name ist Guǎngxī Zhuàngzú Zìzhìqū 廣西壯族自治區 / 广西壮族自治区 ‚Autonomes Gebiet Guangxi der Zhuang-Nationalität‘. Hauptstadt des Autonomen Gebietes ist Nanning. Weitere wichtige Städte in Guangxi sind Guilin, Liuzhou, Wuzhou und Beihai.","Guangxi ist seit 1958 ein Autonomes Gebiet im Süden der Volksrepublik China. Hauptstadt ist Nanning, weitere wichtige Städte in Guangxi sind Guilin, Liuzhou, Wuzhou und Beihai.","Guangxi is a town in eastern China, in the province of Sichuan, near the border with Mongolia. The town's name is derived from the Chinese city of Guangxi, which means ""people's town"" or ""town of the people"" guangxi means ""victory"" in Chinese.","{{T5}}"
"Guangxi","Guangxi ( chinesisch 廣西 / 广西) ist seit 1958 ein Autonomes Gebiet im Süden der Volksrepublik China. Der vollständige chinesische Name ist Guǎngxī Zhuàngzú Zìzhìqū 廣西壯族自治區 / 广西壮族自治区 ‚Autonomes Gebiet Guangxi der Zhuang-Nationalität‘. Hauptstadt des Autonomen Gebietes ist Nanning. Weitere wichtige Städte in Guangxi sind Guilin, Liuzhou, Wuzhou und Beihai.","Guangxi (chinesisch 廣西 / 广西, Pinyin Guǎngxī – „westliche Weite“; Zhuang Gvangjsih) ist seit 1958 ein Autonomes Gebiet im Süden der Volksrepublik China. Der vollständige chinesische Name ist Guǎngxī Zhuàngzú Zìzhìqū 廣西壯族自治區 / 广西壮族自治区 – „Autonomes Gebiet Guangxi der Zhuang-Nationalität“, der vollständige Zhuang-Name lautet Gvangjsih Bouxcuengh Swcigih. Hauptstadt des Autonomen Gebietes ist Nanning. Weitere wichtige Städte in Guangxi sind Guilin, Liuzhou, Wuzhou und Beihai.","Guangxi ( chinesisch <unk> / <unk>) ist seit 1958 ein Autonomes Gebiet im Süden der Volksrepublik China. Hauptstadt des Autonomen Gebietes ist Nanning. Weitere wichtige Städte in Guangxi sind Guilin, Liuzhou, Wuzhou und Beihai.","Guangxi ( chinesisch 廣西 / 广西) ist seit 1958 ein Autonomes Gebiet im Süden der Volksrepublik China. Der vollständige chinesische Name ist Guǎngxī Zhuàngzú Zìzhìqū 廣西壯族自治區 / 广西壮族自治区 ‚Autonomes Gebiet Guangxi der Zhuang-Nationalität‘. Hauptstadt des Autonomen Gebietes ist Nanning. Weitere wichtige Städte in Guangxi sind Guilin, Liuzhou, Wuzhou und Beihai.","Guangxi ist seit 1958 ein Autonomes Gebiet im Süden der Volksrepublik China. Hauptstadt ist Nanning, weitere wichtige Städte in Guangxi sind Guilin, Liuzhou, Wuzhou und Beihai.","Guangxi is a town in eastern China, in the province of Sichuan, near the border with Mongolia. The town's name is derived from the Chinese city of Guangxi, which means ""people's town"" or ""town of the people"" guangxi means ""victory"" in Chinese.","{{T5}}"
"Hainbuche","Die (Gemeine) Hainbuche (Carpinus betulus), auch Weißbuche, Hagebuche oder Hornbaum genannt, gehört zur Gattung der Hainbuchen (Carpinus) aus der Familie der Birkengewächse (Betulaceae). Sie wächst als mittelgroßer, laubabwerfender Baum oder Strauch in Europa und Westasien.Entgegen dem, was ihre deutschsprachigen Namen suggerieren, ist sie nicht näher mit der (einzigen in Mitteleuropa vertretenen Buchenart) Rotbuche (Fagus sylvatica) verwandt. Diese gehört vielmehr zur Gattung der Buchen (Fagus) innerhalb der Familie der Buchengewächse (Fagaceae). Lediglich derselben Ordnung (Buchenartige (Fagales)) gehören Hainbuche und Rotbuche an.","Die (Gemeine) Hainbuche (Carpinus betulus), auch Weißbuche, Hagebuche oder Hornbaum (englisch Hornbeam) genannt, gehört zur Gattung der Hainbuchen (Carpinus) aus der Familie der Birkengewächse (Betulaceae). Sie wächst als mittelgroßer, laubabwerfender Baum oder Strauch in Europa und Westasien.","Hainbuche (Carpinus betulus) gehört zur Gattung der hainbuchen (carpinus) aus der Familie der Birkengewächse (Betulaceae) sie wächst als mittelgroßer, laubabwerfender Baum oder Strauch in Europa und westasien.","Die (Gemeine) Hainbuche (Carpinus betulus), auch Weißbuche, Hagebuche oder Hornbaum genannt, gehört zur Gattung der Hainbuchen (Carpinus) aus der Familie der Birkengewächse (Betulaceae). Sie wächst als mittelgroßer, laubabwerfender Baum oder Strauch in Europa und Westasien.Entgegen dem, was ihre deutschsprachigen Namen suggerieren, ist sie nicht näher mit der (einzigen in Mitteleuropa vertretenen Buchenart) Rotbuche (Fagus sylvatica) verwandt.","Hainbuche (Carpinus betulus) wächst als mittelgroßer, laubabwerfender Baum oder Strauch in Europa and Westasien. Diese gehört vielmehr zur Gattung der Buchen (Fagus) innerhalb der Familie der Buchengewächse (Fagaceae)","Hainbuche (carpinus betulus) is a species of plant in the family of buchengewächse (fagales) HainBuche is not to be confused with rotbuchen, which is a member of the buchen family and is also called a buchen.","{{short_abstract}}"
"Hainbuche","Die (Gemeine) Hainbuche (Carpinus betulus), auch Weißbuche, Hagebuche oder Hornbaum genannt, gehört zur Gattung der Hainbuchen (Carpinus) aus der Familie der Birkengewächse (Betulaceae). Sie wächst als mittelgroßer, laubabwerfender Baum oder Strauch in Europa und Westasien.Entgegen dem, was ihre deutschsprachigen Namen suggerieren, ist sie nicht näher mit der (einzigen in Mitteleuropa vertretenen Buchenart) Rotbuche (Fagus sylvatica) verwandt. Diese gehört vielmehr zur Gattung der Buchen (Fagus) innerhalb der Familie der Buchengewächse (Fagaceae). Lediglich derselben Ordnung (Buchenartige (Fagales)) gehören Hainbuche und Rotbuche an.","Die (Gemeine) Hainbuche (Carpinus betulus), auch Weißbuche, Hagebuche oder Hornbaum (englisch Hornbeam) genannt, gehört zur Gattung der Hainbuchen (Carpinus) aus der Familie der Birkengewächse (Betulaceae). Sie wächst als mittelgroßer, laubabwerfender Baum oder Strauch in Europa und Westasien.","Hainbuche (Carpinus betulus) gehört zur Gattung der hainbuchen (carpinus) aus der Familie der Birkengewächse (Betulaceae) sie wächst als mittelgroßer, laubabwerfender Baum oder Strauch in Europa und westasien.","Die (Gemeine) Hainbuche (Carpinus betulus), auch Weißbuche, Hagebuche oder Hornbaum genannt, gehört zur Gattung der Hainbuchen (Carpinus) aus der Familie der Birkengewächse (Betulaceae). Sie wächst als mittelgroßer, laubabwerfender Baum oder Strauch in Europa und Westasien.Entgegen dem, was ihre deutschsprachigen Namen suggerieren, ist sie nicht näher mit der (einzigen in Mitteleuropa vertretenen Buchenart) Rotbuche (Fagus sylvatica) verwandt.","Hainbuche (Carpinus betulus) wächst als mittelgroßer, laubabwerfender Baum oder Strauch in Europa and Westasien. Diese gehört vielmehr zur Gattung der Buchen (Fagus) innerhalb der Familie der Buchengewächse (Fagaceae)","Hainbuche (carpinus betulus) is a species of plant in the family of buchengewächse (fagales) HainBuche is not to be confused with rotbuchen, which is a member of the buchen family and is also called a buchen.","{{short_abstract}}"
"Hainbuche","Die (Gemeine) Hainbuche (Carpinus betulus), auch Weißbuche, Hagebuche oder Hornbaum genannt, gehört zur Gattung der Hainbuchen (Carpinus) aus der Familie der Birkengewächse (Betulaceae). Sie wächst als mittelgroßer, laubabwerfender Baum oder Strauch in Europa und Westasien.Entgegen dem, was ihre deutschsprachigen Namen suggerieren, ist sie nicht näher mit der (einzigen in Mitteleuropa vertretenen Buchenart) Rotbuche (Fagus sylvatica) verwandt. Diese gehört vielmehr zur Gattung der Buchen (Fagus) innerhalb der Familie der Buchengewächse (Fagaceae). Lediglich derselben Ordnung (Buchenartige (Fagales)) gehören Hainbuche und Rotbuche an.","Die (Gemeine) Hainbuche (Carpinus betulus), auch Weißbuche, Hagebuche oder Hornbaum (englisch Hornbeam) genannt, gehört zur Gattung der Hainbuchen (Carpinus) aus der Familie der Birkengewächse (Betulaceae). Sie wächst als mittelgroßer, laubabwerfender Baum oder Strauch in Europa und Westasien.","Hainbuche (Carpinus betulus) gehört zur Gattung der hainbuchen (carpinus) aus der Familie der Birkengewächse (Betulaceae) sie wächst als mittelgroßer, laubabwerfender Baum oder Strauch in Europa und westasien.","Die (Gemeine) Hainbuche (Carpinus betulus), auch Weißbuche, Hagebuche oder Hornbaum genannt, gehört zur Gattung der Hainbuchen (Carpinus) aus der Familie der Birkengewächse (Betulaceae). Sie wächst als mittelgroßer, laubabwerfender Baum oder Strauch in Europa und Westasien.Entgegen dem, was ihre deutschsprachigen Namen suggerieren, ist sie nicht näher mit der (einzigen in Mitteleuropa vertretenen Buchenart) Rotbuche (Fagus sylvatica) verwandt.","Hainbuche (Carpinus betulus) wächst als mittelgroßer, laubabwerfender Baum oder Strauch in Europa and Westasien. Diese gehört vielmehr zur Gattung der Buchen (Fagus) innerhalb der Familie der Buchengewächse (Fagaceae)","Hainbuche (carpinus betulus) is a species of plant in the family of buchengewächse (fagales) HainBuche is not to be confused with rotbuchen, which is a member of the buchen family and is also called a buchen.","{{short_abstract}}"
"Heimcomputer","Heimcomputer (vom engl. Home Computer) war eine in den 1980er-Jahren gebräuchliche Bezeichnung für eine Klasse von Mikrocomputern, die vor allem in Privathaushalten genutzt wurden. Per Definition handelt es sich bei diesen Geräten im engeren Sinn um Personal Computer, wobei der Heimcomputer den Teil solcher Geräte umschließt, die im unteren Preissegment zu finden und eher für Unterhaltungszwecke und zum Programmieren durch den Anwender vorgesehen waren. Durch die rasant wachsende Verbreitung der Heimcomputer im Privatbereich kamen erstmals breitere Bevölkerungsschichten mit Computern in Kontakt, die noch wenige Jahre zuvor nur Fachpersonal in Unternehmen zugänglich gewesen waren. Zu den verbindenden Merkmalen fast aller frühen Heimcomputer der 1980er gehörte, dass sie eine ins Gehäuse integrierte Tastatur hatten, mit der sie über Kommandozeilen-Befehle bedient wurden, zum Anschluss an einen Fernseher konzipiert waren, und dass das auf einem ROM-Speicherchip fest installierte Betriebssystem auch einen Interpreter für die einfach zu lernende Programmiersprache BASIC aufwies. Die meistverbreiteten Mikroprozessoren waren die der 6502-Familie und der Zilog Z80, die meist mit etwa 1 MHz bis 4 MHz getaktet waren und auf anfangs 1 bis 16, später bis zu 64 kByte Arbeitsspeicher zurückgriffen. Ab etwa Ende der 1980er Jahre hatten Modelle mit dem Prozessor Motorola 68000 großen Erfolg, die bereits grafische Benutzeroberflächen mit Maus-Bedienung aufwiesen und mit Speicher im Megabyte-Bereich ausgerüstet waren. Mitte der 1990er Jahre verschwanden jedoch die meisten dieser untereinander nicht kompatiblen Systeme vom Markt, und PCs mit dem Windows-Betriebssystem und x86-Prozessoren setzten sich auch im Privatbereich als Standard durch. Die Entwicklung der Heimcomputer ging einher mit der Entwicklung der Spielkonsolen und Computerspiele. Zu einigen Heimcomputermodellen gab es technisch fast identische Geräte als Spielkonsole, denen lediglich die Tastatur fehlte.","Heimcomputer (vom engl. home computer) war eine in den 1980er-Jahren gebräuchliche Bezeichnung für eine Klasse von Mikrocomputern, die vor allem in Privathaushalten genutzt wurden. Per Definition handelt es sich bei diesen Geräten im engeren Sinn um Personal Computer, wobei der Heimcomputer den Teil solcher Geräte umschließt, die im unteren Preissegment zu finden und eher für Unterhaltungszwecke und zum Programmieren durch den Anwender vorgesehen waren. Durch die rasant wachsende Verbreitung der Heimcomputer im Privatbereich kamen erstmals breitere Bevölkerungsschichten mit Computern in Kontakt, die noch wenige Jahre zuvor nur Fachpersonal in Unternehmen zugänglich gewesen waren.","Heimcomputer (vom engl. home computer) war eine in den 1980er-Jahren gebräuchliche Bezeichnung für eine Klasse von Mikrocomputern, die vor allem in Privathaushalten genutzt wurden. es handelte sich bei diesen Geräten im engeren Sinn um Personal Computer, wobei der Heimcomputer den Teil solcher Geräte umschließt, die im unteren Preissegment zu finden ","Heimcomputer (vom engl. Home Computer) war eine in den 1980er-Jahren gebräuchliche Bezeichnung für eine Klasse von Mikrocomputern, die vor allem in Privathaushalten genutzt wurden. Per Definition handelt es sich bei diesen Geräten im engeren Sinn um Personal Computer, wobei der Heimcomputer den Teil solcher Geräte umschließt, die im unteren Preissegment zu finden und eher für Unterhaltungszwecke und zum Programmieren durch den Anwender vorgesehen waren. Durch die rasant wachsende Verbreitung der Heimcomputer im Privatbereich kamen erstmals breitere Bevölkerungsschichten mit Computern in Kontakt, die noch wenige Jahre zuvor nur Fachpersonal in Unternehmen zugänglich gewesen waren. Zu den verbindenden Merkmalen fast aller frühen Heimcomputer der 1980er gehörte, dass sie eine ins Gehäuse integrierte Tastatur hatten, mit der sie über Kommandozeilen-Befe","Heimcomputer (vom engl. Home Computer) war eine in den 1980er-Jahren gebräuchliche Bezeichnung für eine Klasse von Mikrocomputern. Durch die rasant wachsende Verbreitung der Heimcomputer im Privatbereich kamen erstmals breitere Bevölkerungsschichten mit Computern in Kontakt","In the 1980er-jahren, theheimcomputer was a klasse of mikrocomputern, die genutzt wurden. The first heimcomputer models were the 6502-familie and the zilog z80, die meist with etwa 1 mhz bis 4 mhz getaktet.","{{T5}}"
